mes,bal001,bal002,bal003,bal004,bal005,bal006,bal007,bal008,bal009,bal010,bal011,bal012,bal013,bal014,bal015,bal016,bal017,bal018,bal019,bal020,bal021,bal023,bal024,bal025,bal026,bal027,bal028,bal029,bal030,bal031,bal032,bal033,bal034,bal035,bal036,bal037,bal038,bal039,bal040,bal041,bal042,bal043,bal044,bal045,bal046,bal047,bal048,bal049,bal050,bal051,bal052,bal053
2005-02,542.52060000000006,897.30269999999996,2453.2129,1555.9102,-22.868200000000002,351.06689999999998,373.93509999999998,-359.39479999999998,-347.7654,42.669399999999996,390.4348,140.30000000000001,119.8,40.2348,90.1,-11.629399999999997,22.7575,34.386899999999997,27.480899999999998,57.959299999999999,30.478400000000001,0,44.77940000000001,83.763199999999998,86.491,2.7277999999999998,182.8742,187.411,4.5368000000000004,-48.96429999999998,344.61130000000003,393.57560000000001,-290.8,0,290.8,102.18789999999998,222.262,120.07410000000002,6.8899000000000115,885.14980000000003,878.25990000000002,0.83440000000000003,31.553104000000001,-793.62437162240008,0,-0.4,770.46536762240009,0,587.30000000000007,655.20000000000005,67.900000000000006,6.5115999999999996
2005-03,1141.0557000000003,1378.5108000000002,3236.4421000000002,1857.9313,73.806899999999985,472.34370000000001,398.53680000000003,-342.53460000000001,-89.355300000000014,43.454899999999995,132.81020000000001,0,51.4,81.410200000000003,0,-253.17930000000001,12.5192,265.69850000000002,31.272600000000001,62.8508,31.578199999999999,0,-1494.6557000000003,47.834599999999995,85.598699999999994,37.764099999999999,230.27609999999999,232.33279999999999,2.0567000000000002,-734.28110000000015,453.54379999999998,1187.8249000000001,-662.4,0,662.4,-151.85799999999998,41.536900000000003,193.39489999999998,51.302400000000034,923.57010000000002,872.26769999999999,-10.2224,-146.92731599999999,-418.65422134550022,9.1119000000000003,0,291.16233734550008,0,-353.6,-453.8,-100.2,0.51319999999999999
2005-04,1218.1790999999996,1411.6035999999997,3359.5614999999998,1947.9579000000001,26.125699999999995,450.26549999999997,424.13979999999998,-250.6361,-89.793599999999998,41.082600000000006,130.87620000000001,0,48.51,82.366200000000006,0,-160.8425,7.6246999999999998,168.46719999999999,31.085899999999995,85.998999999999995,54.9131,0,-688.82909999999958,72.362799999999993,73.699799999999996,1.337,39.112700000000004,49.789000000000001,10.676299999999999,-155.33870000000002,118.9873,274.32600000000002,-382.18,0,382.18,-17.596599999999995,79.211600000000004,96.808199999999999,-262.46889999999996,832.44230000000005,1094.9112,-8.3877000000000006,36.525053999999997,-557.86897835300033,-12.1739,-0.3,559.48512435300074,0,529.35,565.9,36.549999999999997,0.63849999999999996
2005-05,1430.4391000000001,1739.4384,3830.7539999999999,2091.3155999999999,-6.7175000000000296,414.3109,421.02840000000003,-339.79669999999999,-182.35409999999999,66.827799999999996,249.18189999999998,133.30000000000001,19.2,70.681899999999999,26,-157.44260000000003,10.256399999999999,167.69900000000001,37.514899999999997,69.722499999999997,32.207599999999999,0,-21.969100000000026,117.14660000000001,120.8502,3.7035999999999998,73.229600000000005,78.420299999999997,5.1906999999999996,47.253899999999987,181.70079999999999,134.4469,-141.80000000000001,0,141.80000000000001,-85.871499999999983,69.430999999999997,155.30249999999998,156.75840000000005,1111.6049,954.84649999999999,-6.2154999999999996,-41.737608000000002,-426.60450044009991,63.616900000000001,-270,492.25460844009984,0,1408.47,1198,-210.47,1.6144000000000001
2005-06,1079.3212999999996,1671.9182999999998,3798.1831999999999,2126.2649000000001,67.048000000000002,462.29590000000002,395.24790000000002,-695.62840000000006,-653.01800000000003,67.116799999999998,720.13480000000004,0,52,97.034800000000004,571.1,-42.610399999999998,12.190099999999999,54.8005,35.983399999999996,67.738799999999998,31.755400000000002,3.4700000000000002E-2,-83.755999999999517,109.64019999999999,113.2593,3.6191,27.5182,32.0259,4.5076999999999998,-266.43949999999995,68.282499999999999,334.72199999999998,-465.7,0,465.7,-67.005499999999984,98.4709,165.47639999999998,454.12710000000004,1394.2899,940.16279999999995,-1.4295,77.919595999999999,-481.21450718450006,46.263800000000003,171,311.56411118450046,0,995.6,949,-46.6,0.89780000000000004
2005-07,1351.7461000000001,1380.4486000000002,3419.5799000000002,2039.1313,43.937599999999975,435.83949999999999,391.90190000000001,-117.53090000000003,-82.391200000000026,50.789199999999994,133.18040000000002,0,11,122.18040000000001,0,-35.139700000000005,9.3411000000000008,44.480800000000002,44.890799999999992,86.598299999999995,41.707500000000003,6.9463999999999997,734.70749999999998,92.027600000000007,97.695400000000006,5.6677999999999997,424.10539999999997,426.93369999999999,2.8283,292.49230000000006,540.14700000000005,247.65469999999999,-141.1,0,141.1,-17.811000000000007,71.04679999999999,88.857799999999997,-328.60489999999993,895.13,1223.7348999999999,0,-140.56581,-1589.7686012741985,4.9317000000000002,602.90000000000009,1536.1008112741983,0,2093.4,2053.4,-40,15.210100000000001
2005-08,367.97820000000002,967.29719999999998,3213.1322,2245.835,62.20780000000002,460.25810000000001,398.05029999999999,-714.97969999999998,-659.90769999999998,76.329499999999996,736.23720000000003,129,140.5,314.43720000000002,152.30000000000001,-55.072000000000003,10.160600000000001,65.232600000000005,53.452900000000007,86.854600000000005,33.401699999999998,8.7312999999999992,-271.20949999999999,77.064700000000002,78.613900000000001,1.5491999999999999,0.91819999999999991,2.8586999999999998,1.9404999999999999,-858.08069999999998,337.43759999999997,1195.5183,-140.30000000000001,0,140.30000000000001,18.181900000000013,157.95510000000002,139.7732,1321.8804,2133.1419000000001,811.26149999999996,0,-97.478829000000005,-89.504818145499229,-38.026699999999998,-1052.3,586.43634714549921,0,105.5,146.6,41.1,0.33510000000000001
2005-09,268.31989999999996,392.24119999999994,2592.3606,2200.1194,45.509900000000016,476.66239999999999,431.15249999999997,-203.1748,-161.5103,53.6248,215.13509999999999,0,53.1,89.135099999999994,72.900000000000006,-41.664499999999997,8.7856000000000005,50.450099999999999,33.743599999999994,65.557599999999994,31.814,3.9626999999999999,88.9174000000001,226.72969999999998,229.86879999999999,3.1391,-2.1427,2.6225000000000001,4.7652000000000001,6.8012999999999977,135.8699,129.0686,-497.1,0,497.1,-51.698200000000014,136.28830000000002,187.98650000000004,250.64689999999996,1025.4603,774.8134,0,-51.463054,36.848581915300322,46.813699999999997,0,123.48117208469989,0,361.20000000000005,362.1,0.9,0.53939999999999999
2005-10,472.38200000000006,697.29860000000008,2751.9193,2054.6206999999999,67.850300000000004,466.49529999999999,398.64499999999998,-328.55630000000002,-119.2972,62.677300000000002,181.97450000000001,0,56.6,79.974500000000006,45.4,-209.25910000000002,7.9954999999999998,217.25460000000001,35.789400000000001,75.262799999999999,39.473399999999998,1.4538,498.16419999999994,177.11619999999999,180.62899999999999,3.5127999999999999,-0.61589999999999989,2.2475000000000001,2.8633999999999999,-62.548000000000002,79.231300000000005,141.77930000000001,-138.6,0,138.6,-36.423800000000028,113.47459999999998,149.89840000000001,123.63940000000002,982.01319999999998,858.37379999999996,0,-120.164838,97.783955854200343,-262.09030000000001,725,-4.9325178542004267,0,972,934,-38,0.3427
2005-11,269.03679999999991,484.55259999999998,2720.0016999999998,2235.4490999999998,53.60209999999995,493.35199999999998,439.74990000000003,-302.73680000000002,-211.24629999999999,102.49870000000001,313.745,122.3,32.700000000000003,92.745000000000005,66,-91.490499999999997,8.6541999999999994,100.1447,33.618899999999996,67.231399999999994,33.612499999999997,1.0138,-241.8805999999999,155.51069999999999,157.41319999999999,1.9025000000000001,1.5515999999999996,4.1620999999999997,2.6105,136.1728,326.4753,190.30250000000001,-135.69999999999999,0,135.69999999999999,-58.8078,86.434899999999985,145.24269999999999,-244.33880000000011,822.87180000000001,1067.2106000000001,0,-40.928741000000002,7.2453570305002195,73.509100000000004,-136,-9.481603049995968E-2,0,28.17,-23.18,-51.35,0.4985
2005-12,620.61610000000019,905.5318000000002,3187.2883999999999,2281.7565999999997,114.91219999999998,585.9932,471.08100000000002,-436.76119999999997,-230.45429999999999,62.294799999999995,292.7491,0,50.8,107.6491,134.30000000000001,-206.30689999999998,10.642300000000001,216.94919999999999,36.933299999999996,92.873999999999995,55.9407,2.7134,877.77049999999974,197.99689999999998,226.60749999999999,28.610600000000002,8.8149999999999995,10.2189,1.4038999999999999,-238.22270000000003,520.57659999999998,758.79930000000002,-453.1,0,453.1,935.75769999999989,1103.6813999999999,167.9237,-252.46360000000004,1033.3153,1285.7789,0,106.31856399999999,0.8620060003003096,-48.261400000000002,600,20.068029999699437,0,1501.1,1552.3,51.2,1.3058000000000001
