fecha,id,valor
2012-06-15,121,40.0
2012-06-15,122,0.0
2012-06-15,123,336.0
2012-06-15,124,702.0
2012-06-15,125,8427.0
2012-06-15,158,0.0
2012-06-18,77,6.6548
2012-06-18,78,-0.4
2012-06-18,81,-15.2
2012-06-18,107,10267.0
2012-06-18,108,9361.0
2012-06-18,118,128.0
2012-06-18,119,7039.0
2012-06-18,120,177.0
2012-06-18,121,40.0
2012-06-18,122,0.0
2012-06-18,123,336.0
2012-06-18,124,698.0
2012-06-18,125,8418.0
2012-06-18,158,0.0
2012-06-19,77,-59.8703
2012-06-19,78,-0.3
2012-06-19,81,-56.6
2012-06-19,107,10179.0
2012-06-19,108,9279.0
2012-06-19,118,127.0
2012-06-19,119,6950.0
2012-06-19,120,176.0
2012-06-19,121,41.0
2012-06-19,122,0.0
2012-06-19,123,342.0
2012-06-19,124,696.0
2012-06-19,125,8332.0
2012-06-19,158,0.0
2012-06-21,77,-142.9471
2012-06-21,78,-0.3
2012-06-21,81,-33.4
2012-06-21,107,10114.0
2012-06-21,108,9226.0
2012-06-21,118,127.0
2012-06-21,119,6892.0
2012-06-21,120,175.0
2012-06-21,121,41.0
2012-06-21,122,0.0
2012-06-21,123,341.0
2012-06-21,124,697.0
2012-06-21,125,8273.0
2012-06-21,158,0.0
2012-06-22,77,-12.2423
2012-06-22,78,46.0
2012-06-22,81,-27.2
2012-06-22,107,10047.0
2012-06-22,108,9165.0
2012-06-22,118,127.0
2012-06-22,119,6842.0
2012-06-22,120,175.0
2012-06-22,121,41.0
2012-06-22,122,0.0
2012-06-22,123,357.0
2012-06-22,124,691.0
2012-06-22,125,8233.0
2012-06-22,158,0.0
2012-06-25,77,98.6916
2012-06-25,78,121.42
2012-06-25,81,-60.5
2012-06-25,107,10020.0
2012-06-25,108,9121.0
2012-06-25,118,126.0
2012-06-25,119,6814.0
2012-06-25,120,175.0
2012-06-25,121,41.0
2012-06-25,122,0.0
2012-06-25,123,352.0
2012-06-25,124,691.0
2012-06-25,125,8199.0
2012-06-25,158,0.0
2012-06-26,77,-1.2152
2012-06-26,78,5.0
2012-06-26,81,-32.9
2012-06-26,107,9985.0
2012-06-26,108,9097.0
2012-06-26,118,126.0
2012-06-26,119,6778.0
2012-06-26,120,175.0
2012-06-26,121,41.0
2012-06-26,122,0.0
2012-06-26,123,357.0
2012-06-26,124,690.0
2012-06-26,125,8167.0
2012-06-26,158,0.0
2012-06-27,77,59.6678
2012-06-27,78,109.2
2012-06-27,81,40.0
2012-06-27,107,9955.0
2012-06-27,108,9059.0
2012-06-27,118,127.0
2012-06-27,119,6720.0
2012-06-27,120,176.0
2012-06-27,121,41.0
2012-06-27,122,0.0
2012-06-27,123,365.0
2012-06-27,124,688.0
2012-06-27,125,8117.0
2012-06-27,158,0.0
2012-06-28,77,22.3275
2012-06-28,78,105.4
2012-06-28,81,-49.4
2012-06-28,107,9904.0
2012-06-28,108,9033.0
2012-06-28,118,127.0
2012-06-28,119,6693.0
2012-06-28,120,176.0
2012-06-28,121,40.0
2012-06-28,122,0.0
2012-06-28,123,366.0
2012-06-28,124,689.0
2012-06-28,125,8091.0
2012-06-28,158,0.0
2012-06-29,77,-127.2169
2012-06-29,78,154.6
2012-06-29,81,116.2
2012-06-29,107,9894.0
2012-06-29,108,9000.0
2012-06-29,118,127.0
2012-06-29,119,6691.0
2012-06-29,120,176.0
2012-06-29,121,42.0
2012-06-29,122,0.0
2012-06-29,123,352.0
2012-06-29,124,677.0
2012-06-29,125,8065.0
2012-06-29,158,0.0
2012-07-02,77,-132.56
2012-07-02,78,0.0
2012-07-02,81,164.6
2012-07-02,107,9990.0
2012-07-02,108,8978.0
2012-07-02,118,127.0
2012-07-02,119,6670.0
2012-07-02,120,176.0
2012-07-02,121,42.0
2012-07-02,122,0.0
2012-07-02,123,366.0
2012-07-02,124,676.0
2012-07-02,125,8057.0
2012-07-02,158,0.0
2012-07-03,77,98.8031
2012-07-03,78,95.7
2012-07-03,81,5.8
2012-07-03,107,9950.0
2012-07-03,108,8934.0
2012-07-03,118,127.0
2012-07-03,119,6611.0
2012-07-03,120,177.0
2012-07-03,121,41.0
2012-07-03,122,0.0
2012-07-03,123,355.0
2012-07-03,124,675.0
2012-07-03,125,7986.0
2012-07-03,158,0.0
2012-07-04,77,-21.1283
2012-07-04,78,-0.6
2012-07-04,81,-35.2
2012-07-04,107,9929.0
2012-07-04,108,8922.0
2012-07-04,118,127.0
2012-07-04,119,6599.0
2012-07-04,120,177.0
2012-07-04,121,42.0
2012-07-04,122,0.0
2012-07-04,123,346.0
2012-07-04,124,674.0
2012-07-04,125,7965.0
2012-07-04,158,0.0
2012-07-05,77,142.4378
2012-07-05,78,44.22
2012-07-05,81,37.5
2012-07-05,107,9913.0
2012-07-05,108,8908.0
2012-07-05,118,128.0
2012-07-05,119,6523.0
2012-07-05,120,177.0
2012-07-05,121,42.0
2012-07-05,122,0.0
2012-07-05,123,344.0
2012-07-05,124,675.0
2012-07-05,125,7889.0
2012-07-05,158,0.0
2012-07-06,77,0.9416
2012-07-06,78,42.73
2012-07-06,81,-18.0
2012-07-06,107,9884.0
2012-07-06,108,8876.0
2012-07-06,118,128.0
2012-07-06,119,6471.0
2012-07-06,120,177.0
2012-07-06,121,42.0
2012-07-06,122,0.0
2012-07-06,123,343.0
2012-07-06,124,665.0
2012-07-06,125,7826.0
2012-07-06,158,0.0
2012-07-10,77,83.7014
2012-07-10,78,63.0
2012-07-10,81,56.2
2012-07-10,107,9835.0
2012-07-10,108,8837.0
2012-07-10,118,127.0
2012-07-10,119,6417.0
2012-07-10,120,177.0
2012-07-10,121,42.0
2012-07-10,122,0.0
2012-07-10,123,337.0
2012-07-10,124,663.0
2012-07-10,125,7763.0
2012-07-10,158,0.0
2012-07-11,77,87.9176
2012-07-11,78,86.3
2012-07-11,81,52.5
2012-07-11,107,9800.0
2012-07-11,108,8808.0
2012-07-11,118,128.0
2012-07-11,119,6368.0
2012-07-11,120,176.0
2012-07-11,121,42.0
2012-07-11,122,0.0
2012-07-11,123,336.0
2012-07-11,124,654.0
2012-07-11,125,7704.0
2012-07-11,158,0.0
2012-07-12,77,57.0639
2012-07-12,78,69.0
2012-07-12,81,29.1
2012-07-12,107,9765.0
2012-07-12,108,8772.0
2012-07-12,118,128.0
2012-07-12,119,6309.0
2012-07-12,120,176.0
2012-07-12,121,42.0
2012-07-12,122,0.0
2012-07-12,123,333.0
2012-07-12,124,658.0
2012-07-12,125,7646.0
2012-07-12,158,0.0
2012-07-13,77,82.1632
2012-07-13,78,16.4
2012-07-13,81,41.1
2012-07-13,107,9722.0
2012-07-13,108,8734.0
2012-07-13,118,132.0
2012-07-13,119,6250.0
2012-07-13,120,176.0
2012-07-13,121,42.0
2012-07-13,122,0.0
2012-07-13,123,332.0
2012-07-13,124,663.0
2012-07-13,125,7595.0
2012-07-13,158,0.0
2012-07-16,77,65.0075
2012-07-16,78,90.4
2012-07-16,81,-13.4
2012-07-16,107,9670.0
2012-07-16,108,8690.0
2012-07-16,118,131.0
2012-07-16,119,6247.0
2012-07-16,120,176.0
2012-07-16,121,42.0
2012-07-16,122,0.0
2012-07-16,123,336.0
2012-07-16,124,660.0
2012-07-16,125,7592.0
2012-07-16,158,0.0
2012-07-17,77,3.8691
2012-07-17,78,-37.8
2012-07-17,81,-48.1
2012-07-17,107,9759.0
2012-07-17,108,8663.0
2012-07-17,118,125.0
2012-07-17,119,6225.0
2012-07-17,120,175.0
2012-07-17,121,43.0
2012-07-17,122,0.0
2012-07-17,123,344.0
2012-07-17,124,660.0
2012-07-17,125,7572.0
2012-07-17,158,0.0
2012-07-18,77,-4.6517
2012-07-18,78,-0.5
2012-07-18,81,-28.9
2012-07-18,107,9716.0
2012-07-18,108,8626.0
2012-07-18,118,124.0
2012-07-18,119,6189.0
2012-07-18,120,174.0
2012-07-18,121,43.0
2012-07-18,122,0.0
2012-07-18,123,350.0
2012-07-18,124,654.0
2012-07-18,125,7534.0
2012-07-18,158,0.0
2012-07-19,77,-59.2198
2012-07-19,78,-27.9
2012-07-19,81,-68.9
2012-07-19,107,9624.0
2012-07-19,108,8583.0
2012-07-19,118,124.0
2012-07-19,119,6159.0
2012-07-19,120,174.0
2012-07-19,121,43.0
2012-07-19,122,0.0
2012-07-19,123,346.0
2012-07-19,124,655.0
2012-07-19,125,7501.0
2012-07-19,158,0.0
2012-07-20,77,39.7605
2012-07-20,78,0.6
2012-07-20,81,-9.5
2012-07-20,107,9578.0
2012-07-20,108,8554.0
2012-07-20,118,126.0
2012-07-20,119,6099.0
2012-07-20,120,174.0
2012-07-20,121,42.0
2012-07-20,122,0.0
2012-07-20,123,353.0
2012-07-20,124,651.0
2012-07-20,125,7445.0
2012-07-20,158,0.0
2012-07-23,77,-12.91
2012-07-23,78,0.0
2012-07-23,81,19.1
2012-07-23,107,9544.0
2012-07-23,108,8529.0
2012-07-23,118,125.0
2012-07-23,119,6052.0
2012-07-23,120,173.0
2012-07-23,121,42.0
2012-07-23,122,0.0
2012-07-23,123,362.0
2012-07-23,124,631.0
2012-07-23,125,7385.0
2012-07-23,158,0.0
2012-07-24,77,-47.3098
2012-07-24,78,-40.4
2012-07-24,81,42.3
2012-07-24,107,9481.0
2012-07-24,108,8499.0
2012-07-24,118,124.0
2012-07-24,119,6012.0
2012-07-24,120,174.0
2012-07-24,121,43.0
2012-07-24,122,0.0
2012-07-24,123,370.0
2012-07-24,124,628.0
2012-07-24,125,7351.0
2012-07-24,158,0.0
2012-07-25,77,3.4896
2012-07-25,78,1.0
2012-07-25,81,-1.68
2012-07-25,107,9453.0
2012-07-25,108,8487.0
2012-07-25,118,125.0
2012-07-25,119,5958.0
2012-07-25,120,174.0
2012-07-25,121,43.0
2012-07-25,122,0.0
2012-07-25,123,380.0
2012-07-25,124,625.0
2012-07-25,125,7305.0
2012-07-25,158,0.0
2012-07-26,77,73.5848
2012-07-26,78,-0.0195
2012-07-26,81,66.8
2012-07-26,107,9417.0
2012-07-26,108,8462.0
2012-07-26,118,125.0
2012-07-26,119,5913.0
2012-07-26,120,174.0
2012-07-26,121,43.0
2012-07-26,122,0.0
2012-07-26,123,382.0
2012-07-26,124,622.0
2012-07-26,125,7259.0
2012-07-26,158,0.0
2012-07-27,77,30.2761
2012-07-27,78,0.0
2012-07-27,81,-3.4
2012-07-27,107,9358.0
2012-07-27,108,8434.0
2012-07-27,118,125.0
2012-07-27,119,5843.0
2012-07-27,120,173.0
2012-07-27,121,43.0
2012-07-27,122,0.0
2012-07-27,123,393.0
2012-07-27,124,622.0
2012-07-27,125,7199.0
2012-07-27,158,0.0
2012-07-30,77,-116.1502
2012-07-30,78,0.3
2012-07-30,81,-105.0
2012-07-30,107,9300.0
2012-07-30,108,8408.0
2012-07-30,118,125.0
2012-07-30,119,5825.0
2012-07-30,120,173.0
2012-07-30,121,43.0
2012-07-30,122,0.0
2012-07-30,123,400.0
2012-07-30,124,622.0
2012-07-30,125,7188.0
2012-07-30,158,0.0
2012-07-31,77,95.4334
2012-07-31,78,-52.0
2012-07-31,81,33.0
2012-07-31,107,9350.0
2012-07-31,108,8379.0
2012-07-31,118,125.0
2012-07-31,119,5788.0
2012-07-31,120,174.0
2012-07-31,121,45.0
2012-07-31,122,0.0
2012-07-31,123,401.0
2012-07-31,124,618.0
2012-07-31,125,7151.0
2012-07-31,158,0.0
2012-08-01,77,-11.1736
2012-08-01,78,1.0
2012-08-01,81,-25.0
2012-08-01,107,9315.0
2012-08-01,108,8363.0
2012-08-01,118,124.0
2012-08-01,119,5697.0
2012-08-01,120,174.0
2012-08-01,121,45.0
2012-08-01,122,0.0
2012-08-01,123,392.0
2012-08-01,124,617.0
2012-08-01,125,7049.0
2012-08-01,158,0.0
2012-08-02,77,-80.7086
2012-08-02,78,20.5
2012-08-02,81,-24.2
2012-08-02,107,9250.0
2012-08-02,108,8340.0
2012-08-02,118,124.0
2012-08-02,119,5678.0
2012-08-02,120,174.0
2012-08-02,121,45.0
2012-08-02,122,0.0
2012-08-02,123,393.0
2012-08-02,124,613.0
2012-08-02,125,7027.0
2012-08-02,158,0.0
2012-08-03,77,-1717.5166
2012-08-03,78,25.5
2012-08-03,81,394.3
2012-08-03,107,9487.0
2012-08-03,108,8546.0
2012-08-03,118,124.0
2012-08-03,119,5657.0
2012-08-03,120,174.0
2012-08-03,121,45.0
2012-08-03,122,0.0
2012-08-03,123,393.0
2012-08-03,124,612.0
2012-08-03,125,7005.0
2012-08-03,158,0.0
2012-08-06,77,23.1355
2012-08-06,78,25.5
2012-08-06,81,47.6
2012-08-06,107,9464.0
2012-08-06,108,8521.0
2012-08-06,118,124.0
2012-08-06,119,5622.0
2012-08-06,120,173.0
2012-08-06,121,45.0
2012-08-06,122,0.0
2012-08-06,123,399.0
2012-08-06,124,610.0
2012-08-06,125,6973.0
2012-08-06,158,0.0
2012-08-07,77,5.1748
2012-08-07,78,0.0
2012-08-07,81,-11.9
2012-08-07,107,9437.0
2012-08-07,108,8505.0
2012-08-07,118,124.0
2012-08-07,119,5595.0
2012-08-07,120,173.0
2012-08-07,121,46.0
2012-08-07,122,0.0
2012-08-07,123,392.0
2012-08-07,124,605.0
2012-08-07,125,6935.0
2012-08-07,158,0.0
2012-08-08,77,17.0793
2012-08-08,78,1.0
2012-08-08,81,7.5
2012-08-08,107,9405.0
2012-08-08,108,8477.0
2012-08-08,118,123.0
2012-08-08,119,5535.0
2012-08-08,120,173.0
2012-08-08,121,46.0
2012-08-08,122,0.0
2012-08-08,123,382.0
2012-08-08,124,603.0
2012-08-08,125,6862.0
2012-08-08,158,0.0
2012-08-09,77,25.9041
2012-08-09,78,-25.0
2012-08-09,81,81.8
2012-08-09,107,9377.0
2012-08-09,108,8451.0
2012-08-09,118,122.0
2012-08-09,119,5510.0
2012-08-09,120,173.0
2012-08-09,121,46.0
2012-08-09,122,0.0
2012-08-09,123,382.0
2012-08-09,124,607.0
2012-08-09,125,6840.0
2012-08-09,158,0.0
2012-08-10,77,50.5315
2012-08-10,78,100.35
2012-08-10,81,25.0
2012-08-10,107,9350.0
2012-08-10,108,8424.0
2012-08-10,118,122.0
2012-08-10,119,5527.0
2012-08-10,120,173.0
2012-08-10,121,46.0
2012-08-10,122,0.0
2012-08-10,123,380.0
2012-08-10,124,595.0
2012-08-10,125,6843.0
2012-08-10,158,0.0
2012-08-13,77,2.0374
2012-08-13,78,14.0
2012-08-13,81,2.8
2012-08-13,107,9361.0
2012-08-13,108,8389.0
2012-08-13,118,122.0
2012-08-13,119,5513.0
2012-08-13,120,173.0
2012-08-13,121,46.0
2012-08-13,122,0.0
2012-08-13,123,381.0
2012-08-13,124,599.0
2012-08-13,125,6834.0
2012-08-13,158,0.0
2012-08-14,77,-60.6325
2012-08-14,78,-41.2
2012-08-14,81,-102.2
2012-08-14,107,9289.0
2012-08-14,108,8370.0
2012-08-14,118,122.0
2012-08-14,119,5467.0
2012-08-14,120,173.0
2012-08-14,121,45.0
2012-08-14,122,0.0
2012-08-14,123,394.0
2012-08-14,124,600.0
2012-08-14,125,6801.0
2012-08-14,158,0.0
2012-08-15,77,-13.1581
2012-08-15,78,0.0
2012-08-15,81,-4.3
2012-08-15,107,9276.0
2012-08-15,108,8362.0
2012-08-15,118,121.0
2012-08-15,119,5433.0
2012-08-15,120,173.0
2012-08-15,121,45.0
2012-08-15,122,0.0
2012-08-15,123,405.0
2012-08-15,124,600.0
2012-08-15,125,6777.0
2012-08-15,158,0.0
2012-08-16,77,40.0686
2012-08-16,78,2.5
2012-08-16,81,6.7
2012-08-16,107,9252.0
2012-08-16,108,8342.0
2012-08-16,118,121.0
2012-08-16,119,5425.0
2012-08-16,120,173.0
2012-08-16,121,45.0
2012-08-16,122,0.0
2012-08-16,123,413.0
2012-08-16,124,598.0
2012-08-16,125,6775.0
2012-08-16,158,0.0
2012-08-17,77,0.6167
2012-08-17,78,20.5
2012-08-17,81,-5.8
2012-08-17,107,9234.0
2012-08-17,108,8325.0
2012-08-17,118,121.0
2012-08-17,119,5421.0
2012-08-17,120,173.0
2012-08-17,121,45.0
2012-08-17,122,0.0
2012-08-17,123,420.0
2012-08-17,124,596.0
2012-08-17,125,6776.0
2012-08-17,158,0.0
2012-08-21,77,36.3092
2012-08-21,78,-25.0
2012-08-21,81,24.6
2012-08-21,107,9235.0
2012-08-21,108,8311.0
2012-08-21,118,121.0
2012-08-21,119,5405.0
2012-08-21,120,173.0
2012-08-21,121,45.0
2012-08-21,122,0.0
2012-08-21,123,424.0
2012-08-21,124,592.0
2012-08-21,125,6760.0
2012-08-21,158,0.0
2012-08-22,77,-18.5226
2012-08-22,78,-64.27
2012-08-22,81,-9.9
2012-08-22,107,9223.0
2012-08-22,108,8301.0
2012-08-22,118,121.0
2012-08-22,119,5358.0
2012-08-22,120,173.0
2012-08-22,121,44.0
2012-08-22,122,0.0
2012-08-22,123,440.0
2012-08-22,124,584.0
2012-08-22,125,6720.0
2012-08-22,158,0.0
2012-08-23,77,22.2172
2012-08-23,78,22.5848
2012-08-23,81,66.9
2012-08-23,107,9195.0
2012-08-23,108,8282.0
2012-08-23,118,118.0
2012-08-23,119,5354.0
2012-08-23,120,173.0
2012-08-23,121,44.0
2012-08-23,122,0.0
2012-08-23,123,442.0
2012-08-23,124,582.0
2012-08-23,125,6713.0
2012-08-23,158,0.0
2012-08-24,77,75.3822
2012-08-24,78,98.2
2012-08-24,81,0.8
2012-08-24,107,9165.0
2012-08-24,108,8267.0
2012-08-24,118,118.0
2012-08-24,119,5325.0
2012-08-24,120,173.0
2012-08-24,121,44.0
2012-08-24,122,0.0
2012-08-24,123,443.0
2012-08-24,124,579.0
2012-08-24,125,6682.0
2012-08-24,158,0.0
2012-08-27,77,-2.76
2012-08-27,78,-75.5
2012-08-27,81,-60.2
2012-08-27,107,9151.0
2012-08-27,108,8255.0
2012-08-27,118,114.0
2012-08-27,119,5294.0
2012-08-27,120,173.0
2012-08-27,121,44.0
2012-08-27,122,0.0
2012-08-27,123,446.0
2012-08-27,124,577.0
2012-08-27,125,6648.0
2012-08-27,158,0.0
2012-08-28,77,-10.6825
2012-08-28,78,-4.32
2012-08-28,81,-46.7
2012-08-28,107,9112.0
2012-08-28,108,8245.0
2012-08-28,118,114.0
2012-08-28,119,5272.0
2012-08-28,120,173.0
2012-08-28,121,44.0
2012-08-28,122,0.0
2012-08-28,123,452.0
2012-08-28,124,571.0
2012-08-28,125,6626.0
2012-08-28,158,0.0
2012-08-29,77,-124.7087
2012-08-29,78,-62.3
2012-08-29,81,7.6
2012-08-29,107,9083.0
2012-08-29,108,8231.0
2012-08-29,118,114.0
2012-08-29,119,5260.0
2012-08-29,120,172.0
2012-08-29,121,44.0
2012-08-29,122,0.0
2012-08-29,123,462.0
2012-08-29,124,571.0
2012-08-29,125,6623.0
2012-08-29,158,0.0
2012-08-30,77,-23.1689
2012-08-30,78,37.0
2012-08-30,81,1.4
2012-08-30,107,9082.0
2012-08-30,108,8218.0
2012-08-30,118,111.0
2012-08-30,119,5223.0
2012-08-30,120,173.0
2012-08-30,121,44.0
2012-08-30,122,0.0
2012-08-30,123,457.0
2012-08-30,124,568.0
2012-08-30,125,6576.0
2012-08-30,158,0.0
2012-08-31,77,98.2974
2012-08-31,78,35.0
2012-08-31,81,-1.9
2012-08-31,107,9070.0
2012-08-31,108,8215.0
2012-08-31,118,110.0
2012-08-31,119,5190.0
2012-08-31,120,173.0
2012-08-31,121,43.0
2012-08-31,122,0.0
2012-08-31,123,450.0
2012-08-31,124,570.0
2012-08-31,125,6536.0
2012-08-31,158,0.0
2012-09-03,77,15.9702
2012-09-03,78,0.0
2012-09-03,81,10.0
2012-09-03,107,9056.0
2012-09-03,108,8198.0
2012-09-03,118,111.0
2012-09-03,119,5208.0
2012-09-03,120,172.0
2012-09-03,121,43.0
2012-09-03,122,0.0
2012-09-03,123,462.0
2012-09-03,124,566.0
2012-09-03,125,6562.0
2012-09-03,158,0.0
2012-09-04,77,-15.9119
2012-09-04,78,9.15
2012-09-04,81,4.4
2012-09-04,107,9079.0
2012-09-04,108,8183.0
2012-09-04,118,110.0
2012-09-04,119,5200.0
2012-09-04,120,172.0
2012-09-04,121,43.0
2012-09-04,122,0.0
2012-09-04,123,448.0
2012-09-04,124,565.0
2012-09-04,125,6538.0
2012-09-04,158,0.0
2012-09-05,77,10.4134
2012-09-05,78,-10.0123
2012-09-05,81,30.0
2012-09-05,107,9037.0
2012-09-05,108,8160.0
2012-09-05,118,108.0
2012-09-05,119,5160.0
2012-09-05,120,172.0
2012-09-05,121,43.0
2012-09-05,122,0.0
2012-09-05,123,439.0
2012-09-05,124,556.0
2012-09-05,125,6478.0
2012-09-05,158,0.0
2012-09-06,77,42.331
2012-09-06,78,38.8395
2012-09-06,81,-3.4
2012-09-06,107,9024.0
2012-09-06,108,8146.0
2012-09-06,118,107.0
2012-09-06,119,5136.0
2012-09-06,120,172.0
2012-09-06,121,43.0
2012-09-06,122,0.0
2012-09-06,123,431.0
2012-09-06,124,562.0
2012-09-06,125,6451.0
2012-09-06,158,0.0
2012-09-07,77,59.2783
2012-09-07,78,58.5
2012-09-07,81,11.3
2012-09-07,107,9010.0
2012-09-07,108,8132.0
2012-09-07,118,107.0
2012-09-07,119,5121.0
2012-09-07,120,172.0
2012-09-07,121,43.0
2012-09-07,122,0.0
2012-09-07,123,429.0
2012-09-07,124,557.0
2012-09-07,125,6429.0
2012-09-07,158,0.0
2012-09-10,77,-1.4383
2012-09-10,78,-22.9
2012-09-10,81,7.0
2012-09-10,107,9001.0
2012-09-10,108,8117.0
2012-09-10,118,102.0
2012-09-10,119,5086.0
2012-09-10,120,172.0
2012-09-10,121,43.0
2012-09-10,122,0.0
2012-09-10,123,429.0
2012-09-10,124,559.0
2012-09-10,125,6391.0
2012-09-10,158,0.0
2012-09-11,77,7.9838
2012-09-11,78,0.0
2012-09-11,81,8.4
2012-09-11,107,8997.0
2012-09-11,108,8114.0
2012-09-11,118,102.0
2012-09-11,119,5083.0
2012-09-11,120,172.0
2012-09-11,121,43.0
2012-09-11,122,0.0
2012-09-11,123,409.0
2012-09-11,124,559.0
2012-09-11,125,6368.0
2012-09-11,158,0.0
2012-09-12,77,3.6575
2012-09-12,78,0.0
2012-09-12,81,43.7
2012-09-12,107,9019.0
2012-09-12,108,8122.0
2012-09-12,118,101.0
2012-09-12,119,5073.0
2012-09-12,120,172.0
2012-09-12,121,43.0
2012-09-12,122,0.0
2012-09-12,123,395.0
2012-09-12,124,554.0
2012-09-12,125,6338.0
2012-09-12,158,0.0
2012-09-13,77,32.0071
2012-09-13,78,0.0
2012-09-13,81,-32.4
2012-09-13,107,8989.0
2012-09-13,108,8110.0
2012-09-13,118,101.0
2012-09-13,119,5069.0
2012-09-13,120,172.0
2012-09-13,121,42.0
2012-09-13,122,0.0
2012-09-13,123,393.0
2012-09-13,124,553.0
2012-09-13,125,6330.0
2012-09-13,158,0.0
2012-09-14,77,55.0986
2012-09-14,78,37.0
2012-09-14,81,15.3
2012-09-14,107,8971.0
2012-09-14,108,8097.0
2012-09-14,118,102.0
2012-09-14,119,5073.0
2012-09-14,120,172.0
2012-09-14,121,43.0
2012-09-14,122,0.0
2012-09-14,123,388.0
2012-09-14,124,552.0
2012-09-14,125,6330.0
2012-09-14,158,0.0
2012-09-17,77,-108.4809
2012-09-17,78,-19.5
2012-09-17,81,64.6553
2012-09-17,107,8947.0
2012-09-17,108,8077.0
2012-09-17,118,102.0
2012-09-17,119,5017.0
2012-09-17,120,172.0
2012-09-17,121,43.0
2012-09-17,122,0.0
2012-09-17,123,382.0
2012-09-17,124,551.0
2012-09-17,125,6267.0
2012-09-17,158,0.0
2012-09-18,77,8.3358
2012-09-18,78,10.5
2012-09-18,81,-17.6
2012-09-18,107,8980.0
2012-09-18,108,8076.0
2012-09-18,118,101.0
2012-09-18,119,5043.0
2012-09-18,120,172.0
2012-09-18,121,42.0
2012-09-18,122,0.0
2012-09-18,123,386.0
2012-09-18,124,546.0
2012-09-18,125,6290.0
2012-09-18,158,0.0
2012-09-19,77,-11.0644
2012-09-19,78,-41.0
2012-09-19,81,29.6
2012-09-19,107,8966.0
2012-09-19,108,8062.0
2012-09-19,118,102.0
2012-09-19,119,5014.0
2012-09-19,120,172.0
2012-09-19,121,42.0
2012-09-19,122,0.0
2012-09-19,123,382.0
2012-09-19,124,543.0
2012-09-19,125,6255.0
2012-09-19,158,0.0
2012-09-20,77,-11.7161
2012-09-20,78,4.0
2012-09-20,81,-9.6
2012-09-20,107,8953.0
2012-09-20,108,8051.0
2012-09-20,118,101.0
2012-09-20,119,5026.0
2012-09-20,120,172.0
2012-09-20,121,42.0
2012-09-20,122,0.0
2012-09-20,123,375.0
2012-09-20,124,547.0
2012-09-20,125,6263.0
2012-09-20,158,0.0
2012-09-21,77,72.7234
2012-09-21,78,36.23
2012-09-21,81,30.0
2012-09-21,107,8946.0
2012-09-21,108,8045.0
2012-09-21,118,111.0
2012-09-21,119,5005.0
2012-09-21,120,172.0
2012-09-21,121,42.0
2012-09-21,122,0.0
2012-09-21,123,374.0
2012-09-21,124,540.0
2012-09-21,125,6244.0
2012-09-21,158,0.0
2012-09-25,77,-66.9309
2012-09-25,78,-67.5
2012-09-25,81,3.1
2012-09-25,107,8936.0
2012-09-25,108,8038.0
2012-09-25,118,101.0
2012-09-25,119,4983.0
2012-09-25,120,172.0
2012-09-25,121,42.0
2012-09-25,122,0.0
2012-09-25,123,377.0
2012-09-25,124,529.0
2012-09-25,125,6204.0
2012-09-25,158,0.0
2012-09-26,77,-83.1361
2012-09-26,78,-39.5
2012-09-26,81,-19.6
2012-09-26,107,8930.0
2012-09-26,108,8036.0
2012-09-26,118,100.0
2012-09-26,119,4981.0
2012-09-26,120,171.0
2012-09-26,121,42.0
2012-09-26,122,0.0
2012-09-26,123,374.0
2012-09-26,124,525.0
2012-09-26,125,6193.0
2012-09-26,158,0.0
2012-09-27,77,14.459
2012-09-27,78,19.3459
2012-09-27,81,-2.3
2012-09-27,107,8944.0
2012-09-27,108,8022.0
2012-09-27,118,100.0
2012-09-27,119,4953.0
2012-09-27,120,171.0
2012-09-27,121,42.0
2012-09-27,122,0.0
2012-09-27,123,368.0
2012-09-27,124,536.0
2012-09-27,125,6170.0
2012-09-27,158,0.0
2012-09-28,77,-165.3011
2012-09-28,78,104.5
2012-09-28,81,32.9
2012-09-28,107,8940.0
2012-09-28,108,8020.0
2012-09-28,118,100.0
2012-09-28,119,4939.0
2012-09-28,120,174.0
2012-09-28,121,42.0
2012-09-28,122,0.0
2012-09-28,123,348.0
2012-09-28,124,523.0
2012-09-28,125,6126.0
2012-09-28,158,0.0
2012-10-01,77,78.9237
2012-10-01,78,19.2
2012-10-01,81,-3.2
2012-10-01,107,8923.0
2012-10-01,108,8009.0
2012-10-01,118,99.0
2012-10-01,119,4922.0
2012-10-01,120,173.0
2012-10-01,121,42.0
2012-10-01,122,0.0
2012-10-01,123,355.0
2012-10-01,124,520.0
2012-10-01,125,6111.0
2012-10-01,158,0.0
2012-10-02,77,17.6834
2012-10-02,78,-54.5091
2012-10-02,81,37.2
2012-10-02,107,8915.0
2012-10-02,108,7998.0
2012-10-02,118,99.0
2012-10-02,119,4900.0
2012-10-02,120,173.0
2012-10-02,121,42.0
2012-10-02,122,0.0
2012-10-02,123,342.0
2012-10-02,124,518.0
2012-10-02,125,6074.0
2012-10-02,158,0.0
2012-10-03,77,-132.4545
2012-10-03,78,11.9975
2012-10-03,81,113.0
2012-10-03,107,8922.0
2012-10-03,108,7998.0
2012-10-03,118,98.0
2012-10-03,119,4876.0
2012-10-03,120,174.0
2012-10-03,121,42.0
2012-10-03,122,0.0
2012-10-03,123,325.0
2012-10-03,124,528.0
